202501212.0617267	454203629.6865599	
202501212.0617267	454203629.6865599	
202501194.13341743	454200792.4866981	
202501194.13341743	454200792.4866981	
202501112.38033321	454187644.87559897	
202518183.2132534	454203788.8734318	
202506424.2000268	454204136.635521	
202506349.6176864	454197396.29601324	
202509586.78571245	454197326.49869245	
202509586.78571245	454197326.49869245	
202513074.25285384	454197251.191057	
202513074.25285384	454197251.191057	
202516477.83165327	454197177.1079358	
202506387.6259935	454200842.0795312	
202516541.6578844	454200503.5013	
202516541.6578844	454200503.5013	
202518120.8211676	454200450.8471808	
202512981.7411543	454190397.58396727	
202509585.35142985	454190387.7878521	
202509585.35142985	454190387.7878521	
202506242.04701763	454190378.6039941	
202484415.596484	454186006.4753334	
202484733.99539846	454197894.06111634	
202484733.99539846	454197894.06111634	
202484771.28537133	454201282.2924575	
202484771.28537133	454201282.2924575	
202484822.2005298	454204190.5141545	
202484822.2005298	454204190.5141545	
202484929.05066368	454208336.10765153	
202484929.05066368	454208336.10765153	
202484955.58392107	454209162.6548706	
202484733.99539846	454197894.06111634	
202480736.8091275	454197962.63392264	
202480736.8091275	454197962.63392264	
202477314.04898682	454198074.06473285	
202477314.04898682	454198074.06473285	
202474116.4767073	454198130.3923953	
202474116.4767073	454198130.3923953	
202470452.80467275	454198217.3329176	
202470452.80467275	454198217.3329176	
202470056.9657863	454198233.25160474	
202470056.9657863	454198233.25160474	
202466721.02846572	454198323.86567026	
202466721.02846572	454198323.86567026	
202465922.90145627	454198345.90692943	
202465922.90145627	454198345.90692943	
202462518.86093464	454198438.3577665	
202462518.86093464	454198438.3577665	
202462069.2449026	454198450.60291046	
202462069.2449026	454198450.60291046	
202458784.97740436	454198539.3802044	
202458784.97740436	454198539.3802044	
202458477.34705466	454198547.9518053	
202458477.34705466	454198547.9518053	
202455308.5475005	454198627.54524106	
202455308.5475005	454198627.54524106	
202452117.5333629	454198686.3219323	
202452117.5333629	454198686.3219323	
202447996.48645183	454198809.99788654	
202477488.30599695	454201491.6844197	
202484771.28537133	454201282.2924575	
202484771.28537133	454201282.2924575	
202489002.99357498	454201159.2287606	
202489002.99357498	454201159.2287606	
202492928.5165252	454201014.12380433	
202492928.5165252	454201014.12380433	
202494871.92418474	454200942.489712	
202494871.92418474	454200942.489712	
202497460.7526893	454200881.26399195	
202477583.68125203	454204331.3333104	
202484822.2005298	454204190.5141545	
202484822.2005298	454204190.5141545	
202493056.8816553	454203877.0384685	
202493056.8816553	454203877.0384685	
202501212.0617267	454203629.6865599	
202493206.7605253	454208106.5112017	
202493056.8816553	454203877.0384685	
202493056.8816553	454203877.0384685	
202492928.5165252	454201014.12380433	
202497261.39102712	454187575.6905354	
202497310.87287304	454190859.8381528	
202497310.87287304	454190859.8381528	
202497359.6375942	454194121.94451106	
202497359.6375942	454194121.94451106	
202497411.9879607	454197606.91248983	
202497411.9879607	454197606.91248983	
202497460.7526893	454200881.26399195	
202497359.6375942	454194121.94451106	
202488777.10100645	454194450.72662705	
202497310.87287304	454190859.8381528	
202493584.68490523	454190912.49227196	
202493584.68490523	454190912.49227196	
202488663.7961911	454191086.3733165	
202497411.9879607	454197606.91248983	
202488888.25448307	454197758.1400181	
202493214.64888778	454178968.5788268	
202493323.65172452	454182489.6699804	
202493323.65172452	454182489.6699804	
202493420.46346927	454185603.6100963	
202493420.46346927	454185603.6100963	
202493584.68490523	454190912.49227196	
202488020.54073334	454160373.10316783	
202487883.57114443	454167831.6203704	
202487883.57114443	454167831.6203704	
202487853.45218095	454170774.7407277	
202487853.45218095	454170774.7407277	
202488054.24529624	454179122.867641	
202488054.24529624	454179122.867641	
202488145.31933603	454182458.44486314	
202488145.31933603	454182458.44486314	
202488229.22220254	454185179.9281143	
202488229.22220254	454185179.9281143	
202488512.48409396	454185813.00205845	
202488512.48409396	454185813.00205845	
202488663.7961911	454191086.3733165	
202488663.7961911	454191086.3733165	
202488777.10100645	454194450.72662705	
202488777.10100645	454194450.72662705	
202488888.25448307	454197758.1400181	
202488888.25448307	454197758.1400181	
202489002.99357498	454201159.2287606	
202497193.980982	454243445.38449174	
202497181.07267627	454239972.66165686	
202497181.07267627	454239972.66165686	
202497193.980982	454236589.32837325	
202497193.980982	454236589.32837325	
202497207.6064161	454233108.0339376	
202497207.6064161	454233108.0339376	
202497227.6860037	454227918.5419158	
202497227.6860037	454227918.5419158	
202497241.31143853	454224503.3712578	
202497241.31143853	454224503.3712578	
202497254.2197454	454221251.67327195	
202497254.2197454	454221251.67327195	
202497267.12805253	454217827.318756	
202539052.614454	454208622.64402074	
202534473.48257098	454208734.68708825	
202534473.48257098	454208734.68708825	
202527600.89872536	454208898.7720177	
202527600.89872536	454208898.7720177	
202522963.75508225	454209019.38668597	
202522963.75508225	454209019.38668597	
202503534.14037526	454209610.2148834	
202497460.7526893	454200881.26399195	
202501194.13341743	454200792.4866981	
202501194.13341743	454200792.4866981	
202501866.80390793	454200767.38415295	
202501894.05496544	454204158.06452304	
202501911.98329332	454206432.6000186	
202501911.98329332	454206432.6000186	
202501971.5053453	454206806.0769102	
202501971.5053453	454206806.0769102	
202502188.07960302	454207124.4506539	
202506424.2000268	454204136.635521	
202506447.86557883	454206275.24991834	
202506447.86557883	454206275.24991834	
202506465.7940279	454207875.07798034	
